Blue,CloudMask,CloudMaskConfidence,Green,ImageDate,ImageName,Lake,NIR,Organization,Red,SWIR1,SWIR2,Sensor,StationID
,,,,5/29/2012,LE70380322012150,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917770
1353,1,1,1766,6/14/2012,LE70380322012166,Utah,334,UTAHDWQ,1313,11,17,LANDSAT/LE7_SR,4917310
1552,1,1,1957,6/14/2012,LE70380322012166,Utah,402,UTAHDWQ,1483,41,17,LANDSAT/LE7_SR,4917370
1553,1,1,1965,6/14/2012,LE70380322012166,Utah,427,UTAHDWQ,1534,197,179,LANDSAT/LE7_SR,4917390
357,1,1,707,6/14/2012,LE70380322012166,Utah,389,UTAHDWQ,440,34,80,LANDSAT/LE7_SR,4917450
1605,1,1,2071,6/14/2012,LE70380322012166,Utah,543,UTAHDWQ,1655,136,180,LANDSAT/LE7_SR,4917500
1477,1,1,1847,6/14/2012,LE70380322012166,Utah,371,UTAHDWQ,1386,75,18,LANDSAT/LE7_SR,4917520
,,,,6/14/2012,LE70380322012166,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917600
1090,1,1,1690,6/14/2012,LE70380322012166,Utah,609,UTAHDWQ,1262,358,345,LANDSAT/LE7_SR,4917770
1466,1,1,1852,6/30/2012,LE70380322012182,Utah,408,UTAHDWQ,1295,205,149,LANDSAT/LE7_SR,4917310
1542,1,1,1891,6/30/2012,LE70380322012182,Utah,313,UTAHDWQ,1342,34,46,LANDSAT/LE7_SR,4917370
1248,1,1,1614,6/30/2012,LE70380322012182,Utah,184,UTAHDWQ,957,-6,10,LANDSAT/LE7_SR,4917390
455,0,1,743,6/30/2012,LE70380322012182,Utah,670,UTAHDWQ,466,25,-22,LANDSAT/LE7_SR,4917450
1647,1,1,2023,6/30/2012,LE70380322012182,Utah,508,UTAHDWQ,1516,233,181,LANDSAT/LE7_SR,4917500
1565,1,1,2011,6/30/2012,LE70380322012182,Utah,661,UTAHDWQ,1586,366,279,LANDSAT/LE7_SR,4917520
1323,1,1,1744,6/30/2012,LE70380322012182,Utah,556,UTAHDWQ,1346,206,182,LANDSAT/LE7_SR,4917600
755,1,1,1180,6/30/2012,LE70380322012182,Utah,444,UTAHDWQ,852,25,10,LANDSAT/LE7_SR,4917770
958,2,1,1068,7/16/2012,LE70380322012198,Utah,587,UTAHDWQ,751,299,255,LANDSAT/LE7_SR,4917310
1708,1,1,2225,7/16/2012,LE70380322012198,Utah,896,UTAHDWQ,1704,267,255,LANDSAT/LE7_SR,4917370
1327,1,1,1980,7/16/2012,LE70380322012198,Utah,926,UTAHDWQ,1369,226,218,LANDSAT/LE7_SR,4917390
1169,4,3,1270,7/16/2012,LE70380322012198,Utah,1815,UTAHDWQ,1267,1541,1191,LANDSAT/LE7_SR,4917450
1527,1,1,1941,7/16/2012,LE70380322012198,Utah,628,UTAHDWQ,1347,166,116,LANDSAT/LE7_SR,4917500
3116,4,3,3302,7/16/2012,LE70380322012198,Utah,3284,UTAHDWQ,3122,2073,1706,LANDSAT/LE7_SR,4917520
1009,1,1,1449,7/16/2012,LE70380322012198,Utah,1009,UTAHDWQ,1034,265,219,LANDSAT/LE7_SR,4917600
824,1,1,965,7/16/2012,LE70380322012198,Utah,417,UTAHDWQ,656,90,149,LANDSAT/LE7_SR,4917770
1201,1,1,1582,8/1/2012,LE70380322012214,Utah,654,UTAHDWQ,1256,108,51,LANDSAT/LE7_SR,4917310
1254,1,1,1669,8/1/2012,LE70380322012214,Utah,576,UTAHDWQ,1333,73,86,LANDSAT/LE7_SR,4917370
1080,1,1,1585,8/1/2012,LE70380322012214,Utah,486,UTAHDWQ,1146,66,83,LANDSAT/LE7_SR,4917390
611,1,1,988,8/1/2012,LE70380322012214,Utah,765,UTAHDWQ,673,172,120,LANDSAT/LE7_SR,4917450
1788,4,3,2269,8/1/2012,LE70380322012214,Utah,1426,UTAHDWQ,2024,1025,926,LANDSAT/LE7_SR,4917500
1886,4,3,2343,8/1/2012,LE70380322012214,Utah,1991,UTAHDWQ,2093,1362,1167,LANDSAT/LE7_SR,4917520
831,0,1,1235,8/1/2012,LE70380322012214,Utah,1081,UTAHDWQ,895,142,121,LANDSAT/LE7_SR,4917600
683,1,1,906,8/1/2012,LE70380322012214,Utah,343,UTAHDWQ,683,73,86,LANDSAT/LE7_SR,4917770
1102,1,1,1503,8/17/2012,LE70380322012230,Utah,494,UTAHDWQ,1052,135,9,LANDSAT/LE7_SR,4917310
1201,1,1,1535,8/17/2012,LE70380322012230,Utah,512,UTAHDWQ,1184,51,41,LANDSAT/LE7_SR,4917370
1035,1,1,1365,8/17/2012,LE70380322012230,Utah,374,UTAHDWQ,945,48,2,LANDSAT/LE7_SR,4917390
583,1,1,890,8/17/2012,LE70380322012230,Utah,678,UTAHDWQ,588,86,40,LANDSAT/LE7_SR,4917450
1210,1,1,1471,8/17/2012,LE70380322012230,Utah,348,UTAHDWQ,1013,54,42,LANDSAT/LE7_SR,4917500
1399,1,1,1757,8/17/2012,LE70380322012230,Utah,618,UTAHDWQ,1389,134,83,LANDSAT/LE7_SR,4917520
932,1,1,1306,8/17/2012,LE70380322012230,Utah,817,UTAHDWQ,985,91,42,LANDSAT/LE7_SR,4917600
1164,1,1,1600,8/17/2012,LE70380322012230,Utah,592,UTAHDWQ,1328,49,-34,LANDSAT/LE7_SR,4917770
774,1,1,1177,9/2/2012,LE70380322012246,Utah,300,UTAHDWQ,733,10,17,LANDSAT/LE7_SR,4917310
792,1,1,1119,9/2/2012,LE70380322012246,Utah,520,UTAHDWQ,772,-18,20,LANDSAT/LE7_SR,4917370
971,1,1,1399,9/2/2012,LE70380322012246,Utah,460,UTAHDWQ,1069,5,15,LANDSAT/LE7_SR,4917390
334,0,1,587,9/2/2012,LE70380322012246,Utah,545,UTAHDWQ,352,6,-20,LANDSAT/LE7_SR,4917450
1010,1,1,1432,9/2/2012,LE70380322012246,Utah,447,UTAHDWQ,1026,21,22,LANDSAT/LE7_SR,4917500
748,1,1,1104,9/2/2012,LE70380322012246,Utah,539,UTAHDWQ,776,2,14,LANDSAT/LE7_SR,4917520
553,1,1,1079,9/2/2012,LE70380322012246,Utah,462,UTAHDWQ,727,6,54,LANDSAT/LE7_SR,4917600
546,1,1,1012,9/2/2012,LE70380322012246,Utah,460,UTAHDWQ,697,6,-20,LANDSAT/LE7_SR,4917770
1182,1,1,1553,9/18/2012,LE70380322012262,Utah,530,UTAHDWQ,1092,86,57,LANDSAT/LE7_SR,4917310
1157,1,1,1519,9/18/2012,LE70380322012262,Utah,505,UTAHDWQ,1079,75,51,LANDSAT/LE7_SR,4917370
1058,1,1,1480,9/18/2012,LE70380322012262,Utah,435,UTAHDWQ,1000,24,46,LANDSAT/LE7_SR,4917390
,,,,9/18/2012,LE70380322012262,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917450
1139,1,1,1626,9/18/2012,LE70380322012262,Utah,428,UTAHDWQ,1086,2,13,LANDSAT/LE7_SR,4917500
1309,1,1,1760,9/18/2012,LE70380322012262,Utah,572,UTAHDWQ,1366,46,56,LANDSAT/LE7_SR,4917520
1053,1,1,1520,9/18/2012,LE70380322012262,Utah,870,UTAHDWQ,1207,34,51,LANDSAT/LE7_SR,4917600
823,1,1,1285,9/18/2012,LE70380322012262,Utah,425,UTAHDWQ,892,61,45,LANDSAT/LE7_SR,4917770
1076,1,1,1666,10/4/2012,LE70380322012278,Utah,496,UTAHDWQ,1251,56,20,LANDSAT/LE7_SR,4917310
996,1,1,1630,10/4/2012,LE70380322012278,Utah,393,UTAHDWQ,1150,97,63,LANDSAT/LE7_SR,4917370
,,,,10/4/2012,LE70380322012278,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917390
461,0,1,768,10/4/2012,LE70380322012278,Utah,881,UTAHDWQ,499,18,-19,LANDSAT/LE7_SR,4917450
1201,1,1,1728,10/4/2012,LE70380322012278,Utah,514,UTAHDWQ,1317,66,26,LANDSAT/LE7_SR,4917500
1103,1,1,1668,10/4/2012,LE70380322012278,Utah,441,UTAHDWQ,1250,53,63,LANDSAT/LE7_SR,4917520
862,1,1,1439,10/4/2012,LE70380322012278,Utah,745,UTAHDWQ,1125,64,153,LANDSAT/LE7_SR,4917600
666,1,1,1140,10/4/2012,LE70380322012278,Utah,597,UTAHDWQ,792,60,22,LANDSAT/LE7_SR,4917770
1779,4,3,1975,10/20/2012,LE70380322012294,Utah,1924,UTAHDWQ,1824,1737,1507,LANDSAT/LE7_SR,4917310
637,1,1,1101,10/20/2012,LE70380322012294,Utah,165,UTAHDWQ,621,27,29,LANDSAT/LE7_SR,4917370
,,,,10/20/2012,LE70380322012294,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917390
1582,4,3,1832,10/20/2012,LE70380322012294,Utah,2372,UTAHDWQ,1806,1814,1345,LANDSAT/LE7_SR,4917450
1474,4,3,1998,10/20/2012,LE70380322012294,Utah,955,UTAHDWQ,1558,826,809,LANDSAT/LE7_SR,4917500
618,1,1,1038,10/20/2012,LE70380322012294,Utah,180,UTAHDWQ,626,15,72,LANDSAT/LE7_SR,4917520
613,1,1,1186,10/20/2012,LE70380322012294,Utah,486,UTAHDWQ,985,122,-16,LANDSAT/LE7_SR,4917600
2586,4,3,2761,10/20/2012,LE70380322012294,Utah,3162,UTAHDWQ,2665,2522,2029,LANDSAT/LE7_SR,4917770
1300,4,3,1463,5/16/2013,LE70380322013136,Utah,935,UTAHDWQ,1112,687,557,LANDSAT/LE7_SR,4917310
2229,4,3,2520,5/16/2013,LE70380322013136,Utah,2330,UTAHDWQ,2256,2433,2003,LANDSAT/LE7_SR,4917370
1440,4,3,1646,5/16/2013,LE70380322013136,Utah,1051,UTAHDWQ,1272,821,661,LANDSAT/LE7_SR,4917390
1210,4,3,1462,5/16/2013,LE70380322013136,Utah,1324,UTAHDWQ,1272,754,626,LANDSAT/LE7_SR,4917450
824,4,1,906,5/16/2013,LE70380322013136,Utah,490,UTAHDWQ,631,357,315,LANDSAT/LE7_SR,4917500
1931,4,3,2247,5/16/2013,LE70380322013136,Utah,986,UTAHDWQ,1716,590,452,LANDSAT/LE7_SR,4917520
1418,4,3,1650,5/16/2013,LE70380322013136,Utah,1011,UTAHDWQ,1273,652,523,LANDSAT/LE7_SR,4917600
2178,4,3,2256,5/16/2013,LE70380322013136,Utah,2567,UTAHDWQ,2154,2270,1801,LANDSAT/LE7_SR,4917770
1596,1,1,1972,6/1/2013,LE70380322013152,Utah,331,UTAHDWQ,1549,11,17,LANDSAT/LE7_SR,4917310
1548,1,1,2001,6/1/2013,LE70380322013152,Utah,292,UTAHDWQ,1429,10,17,LANDSAT/LE7_SR,4917370
,,,,6/1/2013,LE70380322013152,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917390
338,1,1,721,6/1/2013,LE70380322013152,Utah,367,UTAHDWQ,434,11,49,LANDSAT/LE7_SR,4917450
1551,1,1,2001,6/1/2013,LE70380322013152,Utah,295,UTAHDWQ,1405,43,49,LANDSAT/LE7_SR,4917500
1841,1,1,2262,6/1/2013,LE70380322013152,Utah,725,UTAHDWQ,1884,331,212,LANDSAT/LE7_SR,4917520
1078,1,1,1515,6/1/2013,LE70380322013152,Utah,259,UTAHDWQ,1116,42,17,LANDSAT/LE7_SR,4917600
1173,1,1,1703,6/1/2013,LE70380322013152,Utah,651,UTAHDWQ,1283,329,276,LANDSAT/LE7_SR,4917770
1230,1,1,1652,6/17/2013,LE70380322013168,Utah,234,UTAHDWQ,1096,16,83,LANDSAT/LE7_SR,4917310
1524,1,1,1925,6/17/2013,LE70380322013168,Utah,293,UTAHDWQ,1455,11,17,LANDSAT/LE7_SR,4917370
1249,1,1,1627,6/17/2013,LE70380322013168,Utah,256,UTAHDWQ,1067,73,81,LANDSAT/LE7_SR,4917390
,,,,6/17/2013,LE70380322013168,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917450
1650,1,1,1978,6/17/2013,LE70380322013168,Utah,402,UTAHDWQ,1504,139,114,LANDSAT/LE7_SR,4917500
1401,1,1,1812,6/17/2013,LE70380322013168,Utah,303,UTAHDWQ,1263,47,-12,LANDSAT/LE7_SR,4917520
1254,1,1,1789,6/17/2013,LE70380322013168,Utah,614,UTAHDWQ,1480,267,211,LANDSAT/LE7_SR,4917600
1575,1,2,2010,6/17/2013,LE70380322013168,Utah,680,UTAHDWQ,1577,422,340,LANDSAT/LE7_SR,4917770
1380,1,1,1710,7/3/2013,LE70380322013184,Utah,641,UTAHDWQ,1346,289,283,LANDSAT/LE7_SR,4917310
1406,4,3,1565,7/3/2013,LE70380322013184,Utah,1061,UTAHDWQ,1319,588,524,LANDSAT/LE7_SR,4917370
2410,4,3,2532,7/3/2013,LE70380322013184,Utah,1945,UTAHDWQ,2149,1090,835,LANDSAT/LE7_SR,4917390
519,0,1,764,7/3/2013,LE70380322013184,Utah,676,UTAHDWQ,509,54,8,LANDSAT/LE7_SR,4917450
1518,1,1,1683,7/3/2013,LE70380322013184,Utah,715,UTAHDWQ,1501,322,283,LANDSAT/LE7_SR,4917500
1897,4,1,2268,7/3/2013,LE70380322013184,Utah,1138,UTAHDWQ,1863,655,524,LANDSAT/LE7_SR,4917520
1631,4,3,1798,7/3/2013,LE70380322013184,Utah,1597,UTAHDWQ,1706,989,796,LANDSAT/LE7_SR,4917600
1017,1,1,1417,7/3/2013,LE70380322013184,Utah,829,UTAHDWQ,1057,354,282,LANDSAT/LE7_SR,4917770
1269,1,1,1710,7/19/2013,LE70380322013200,Utah,333,UTAHDWQ,1199,6,15,LANDSAT/LE7_SR,4917310
1191,1,1,1568,7/19/2013,LE70380322013200,Utah,298,UTAHDWQ,1073,7,-51,LANDSAT/LE7_SR,4917370
979,1,1,1454,7/19/2013,LE70380322013200,Utah,408,UTAHDWQ,920,39,15,LANDSAT/LE7_SR,4917390
450,0,1,783,7/19/2013,LE70380322013200,Utah,663,UTAHDWQ,447,34,13,LANDSAT/LE7_SR,4917450
1325,1,1,1715,7/19/2013,LE70380322013200,Utah,290,UTAHDWQ,1199,37,14,LANDSAT/LE7_SR,4917500
1214,1,1,1683,7/19/2013,LE70380322013200,Utah,367,UTAHDWQ,1223,37,14,LANDSAT/LE7_SR,4917520
1113,2,1,1629,7/19/2013,LE70380322013200,Utah,631,UTAHDWQ,1351,169,82,LANDSAT/LE7_SR,4917600
1238,1,1,1713,7/19/2013,LE70380322013200,Utah,476,UTAHDWQ,1350,101,117,LANDSAT/LE7_SR,4917770
,,,,8/4/2013,LE70380322013216,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917310
1099,1,1,1506,8/4/2013,LE70380322013216,Utah,533,UTAHDWQ,1105,242,190,LANDSAT/LE7_SR,4917370
732,1,1,1147,8/4/2013,LE70380322013216,Utah,411,UTAHDWQ,784,103,84,LANDSAT/LE7_SR,4917390
582,0,1,931,8/4/2013,LE70380322013216,Utah,1113,UTAHDWQ,646,308,224,LANDSAT/LE7_SR,4917450
1031,1,1,1505,8/4/2013,LE70380322013216,Utah,392,UTAHDWQ,1006,44,52,LANDSAT/LE7_SR,4917500
1031,4,3,1416,8/4/2013,LE70380322013216,Utah,798,UTAHDWQ,1019,410,365,LANDSAT/LE7_SR,4917520
966,1,1,1421,8/4/2013,LE70380322013216,Utah,930,UTAHDWQ,1165,284,193,LANDSAT/LE7_SR,4917600
,,,,8/4/2013,LE70380322013216,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917770
1424,4,1,1915,8/20/2013,LE70380322013232,Utah,1139,UTAHDWQ,1565,755,718,LANDSAT/LE7_SR,4917310
1218,1,1,1706,8/20/2013,LE70380322013232,Utah,601,UTAHDWQ,1293,216,162,LANDSAT/LE7_SR,4917370
1108,1,1,1519,8/20/2013,LE70380322013232,Utah,401,UTAHDWQ,1048,40,52,LANDSAT/LE7_SR,4917390
860,4,1,1076,8/20/2013,LE70380322013232,Utah,1219,UTAHDWQ,901,682,534,LANDSAT/LE7_SR,4917450
1713,4,3,2142,8/20/2013,LE70380322013232,Utah,1097,UTAHDWQ,1707,504,386,LANDSAT/LE7_SR,4917500
1157,1,1,1645,8/20/2013,LE70380322013232,Utah,515,UTAHDWQ,1209,71,50,LANDSAT/LE7_SR,4917520
2465,4,3,2652,8/20/2013,LE70380322013232,Utah,3123,UTAHDWQ,2651,2680,2348,LANDSAT/LE7_SR,4917600
1040,1,1,1645,8/20/2013,LE70380322013232,Utah,473,UTAHDWQ,1154,-1,50,LANDSAT/LE7_SR,4917770
819,1,1,1354,9/5/2013,LE70380322013248,Utah,607,UTAHDWQ,859,48,56,LANDSAT/LE7_SR,4917310
989,1,1,1515,9/5/2013,LE70380322013248,Utah,644,UTAHDWQ,1083,44,17,LANDSAT/LE7_SR,4917370
776,1,1,1288,9/5/2013,LE70380322013248,Utah,429,UTAHDWQ,853,45,-20,LANDSAT/LE7_SR,4917390
,,,,9/5/2013,LE70380322013248,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917450
1064,1,1,1483,9/5/2013,LE70380322013248,Utah,399,UTAHDWQ,1060,12,57,LANDSAT/LE7_SR,4917500
1287,1,1,1878,9/5/2013,LE70380322013248,Utah,769,UTAHDWQ,1517,116,53,LANDSAT/LE7_SR,4917520
699,1,1,1323,9/5/2013,LE70380322013248,Utah,778,UTAHDWQ,1058,84,18,LANDSAT/LE7_SR,4917600
775,1,1,1222,9/5/2013,LE70380322013248,Utah,472,UTAHDWQ,823,6,17,LANDSAT/LE7_SR,4917770
1038,1,1,1511,9/21/2013,LE70380322013264,Utah,604,UTAHDWQ,1149,18,22,LANDSAT/LE7_SR,4917310
1018,1,1,1474,9/21/2013,LE70380322013264,Utah,355,UTAHDWQ,1034,-13,25,LANDSAT/LE7_SR,4917370
643,1,1,1100,9/21/2013,LE70380322013264,Utah,332,UTAHDWQ,691,14,60,LANDSAT/LE7_SR,4917390
624,0,1,1104,9/21/2013,LE70380322013264,Utah,1262,UTAHDWQ,1059,17,62,LANDSAT/LE7_SR,4917450
799,1,1,1243,9/21/2013,LE70380322013264,Utah,262,UTAHDWQ,735,22,24,LANDSAT/LE7_SR,4917500
1050,1,1,1550,9/21/2013,LE70380322013264,Utah,546,UTAHDWQ,1176,9,17,LANDSAT/LE7_SR,4917520
788,1,1,1309,9/21/2013,LE70380322013264,Utah,955,UTAHDWQ,1150,57,62,LANDSAT/LE7_SR,4917600
813,1,1,1240,9/21/2013,LE70380322013264,Utah,603,UTAHDWQ,998,96,21,LANDSAT/LE7_SR,4917770
782,1,1,1341,10/7/2013,LE70380322013280,Utah,327,UTAHDWQ,845,49,55,LANDSAT/LE7_SR,4917310
784,1,1,1239,10/7/2013,LE70380322013280,Utah,249,UTAHDWQ,726,72,112,LANDSAT/LE7_SR,4917370
625,1,1,1073,10/7/2013,LE70380322013280,Utah,265,UTAHDWQ,609,-6,-59,LANDSAT/LE7_SR,4917390
641,1,1,1021,10/7/2013,LE70380322013280,Utah,387,UTAHDWQ,778,19,26,LANDSAT/LE7_SR,4917450
772,1,1,1222,10/7/2013,LE70380322013280,Utah,270,UTAHDWQ,764,-4,27,LANDSAT/LE7_SR,4917500
1111,1,1,1613,10/7/2013,LE70380322013280,Utah,536,UTAHDWQ,1122,242,170,LANDSAT/LE7_SR,4917520
786,1,1,1442,10/7/2013,LE70380322013280,Utah,598,UTAHDWQ,1123,156,140,LANDSAT/LE7_SR,4917600
662,1,1,1218,10/7/2013,LE70380322013280,Utah,355,UTAHDWQ,799,19,-3,LANDSAT/LE7_SR,4917770
746,1,1,1296,10/23/2013,LE70380322013296,Utah,240,UTAHDWQ,861,-15,32,LANDSAT/LE7_SR,4917310
747,1,1,1173,10/23/2013,LE70380322013296,Utah,241,UTAHDWQ,715,-15,32,LANDSAT/LE7_SR,4917370
744,1,1,1173,10/23/2013,LE70380322013296,Utah,239,UTAHDWQ,751,-16,-16,LANDSAT/LE7_SR,4917390
861,1,1,1173,10/23/2013,LE70380322013296,Utah,414,UTAHDWQ,933,30,-15,LANDSAT/LE7_SR,4917450
977,1,1,1462,10/23/2013,LE70380322013296,Utah,274,UTAHDWQ,933,29,-65,LANDSAT/LE7_SR,4917500
925,1,1,1419,10/23/2013,LE70380322013296,Utah,230,UTAHDWQ,891,26,30,LANDSAT/LE7_SR,4917520
837,1,1,1378,10/23/2013,LE70380322013296,Utah,327,UTAHDWQ,1111,23,28,LANDSAT/LE7_SR,4917600
706,1,1,1132,10/23/2013,LE70380322013296,Utah,309,UTAHDWQ,787,30,-15,LANDSAT/LE7_SR,4917770
1529,1,1,1803,5/3/2014,LE70380322014123,Utah,576,UTAHDWQ,1180,297,284,LANDSAT/LE7_SR,4917310
1963,4,3,2211,5/3/2014,LE70380322014123,Utah,1071,UTAHDWQ,1703,666,624,LANDSAT/LE7_SR,4917370
1302,1,1,1717,5/3/2014,LE70380322014123,Utah,298,UTAHDWQ,1151,126,111,LANDSAT/LE7_SR,4917390
590,2,1,928,5/3/2014,LE70380322014123,Utah,800,UTAHDWQ,749,362,214,LANDSAT/LE7_SR,4917450
1584,1,1,1969,5/3/2014,LE70380322014123,Utah,402,UTAHDWQ,1263,236,251,LANDSAT/LE7_SR,4917500
1445,4,3,1715,5/3/2014,LE70380322014123,Utah,803,UTAHDWQ,1232,498,420,LANDSAT/LE7_SR,4917520
1669,4,3,1979,5/3/2014,LE70380322014123,Utah,1261,UTAHDWQ,1782,767,624,LANDSAT/LE7_SR,4917600
,,,,5/3/2014,LE70380322014123,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917770
1574,1,1,1885,5/19/2014,LE70380322014139,Utah,390,UTAHDWQ,1452,99,80,LANDSAT/LE7_SR,4917310
1780,1,1,2141,5/19/2014,LE70380322014139,Utah,792,UTAHDWQ,1852,294,278,LANDSAT/LE7_SR,4917370
1651,1,1,2026,5/19/2014,LE70380322014139,Utah,645,UTAHDWQ,1751,229,212,LANDSAT/LE7_SR,4917390
586,1,1,969,5/19/2014,LE70380322014139,Utah,491,UTAHDWQ,816,62,45,LANDSAT/LE7_SR,4917450
1827,1,1,2210,5/19/2014,LE70380322014139,Utah,944,UTAHDWQ,2114,266,213,LANDSAT/LE7_SR,4917500
1758,1,1,2203,5/19/2014,LE70380322014139,Utah,713,UTAHDWQ,1855,291,278,LANDSAT/LE7_SR,4917520
1448,1,1,1828,5/19/2014,LE70380322014139,Utah,869,UTAHDWQ,1775,296,179,LANDSAT/LE7_SR,4917600
1308,1,1,1834,5/19/2014,LE70380322014139,Utah,862,UTAHDWQ,1629,323,311,LANDSAT/LE7_SR,4917770
1446,1,1,1843,6/4/2014,LE70380322014155,Utah,436,UTAHDWQ,1308,233,146,LANDSAT/LE7_SR,4917310
1396,1,1,1788,6/4/2014,LE70380322014155,Utah,293,UTAHDWQ,1187,74,82,LANDSAT/LE7_SR,4917370
,,,,6/4/2014,LE70380322014155,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917390
551,1,1,881,6/4/2014,LE70380322014155,Utah,608,UTAHDWQ,669,230,210,LANDSAT/LE7_SR,4917450
1399,1,1,1793,6/4/2014,LE70380322014155,Utah,250,UTAHDWQ,1089,102,81,LANDSAT/LE7_SR,4917500
1670,1,1,2060,6/4/2014,LE70380322014155,Utah,648,UTAHDWQ,1478,359,277,LANDSAT/LE7_SR,4917520
1354,1,1,1843,6/4/2014,LE70380322014155,Utah,617,UTAHDWQ,1479,298,277,LANDSAT/LE7_SR,4917600
,,,,6/4/2014,LE70380322014155,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917770
1598,4,3,2055,6/20/2014,LE70380322014171,Utah,920,UTAHDWQ,1427,480,374,LANDSAT/LE7_SR,4917310
2782,4,3,2998,6/20/2014,LE70380322014171,Utah,2381,UTAHDWQ,2647,1355,1166,LANDSAT/LE7_SR,4917370
1725,4,3,2016,6/20/2014,LE70380322014171,Utah,1071,UTAHDWQ,1527,581,505,LANDSAT/LE7_SR,4917390
1798,4,3,1954,6/20/2014,LE70380322014171,Utah,2325,UTAHDWQ,1819,1255,961,LANDSAT/LE7_SR,4917450
2977,4,3,3134,6/20/2014,LE70380322014171,Utah,2725,UTAHDWQ,2846,1608,1389,LANDSAT/LE7_SR,4917500
2157,4,3,2429,6/20/2014,LE70380322014171,Utah,1686,UTAHDWQ,1995,966,735,LANDSAT/LE7_SR,4917520
1208,4,1,1516,6/20/2014,LE70380322014171,Utah,960,UTAHDWQ,1329,514,406,LANDSAT/LE7_SR,4917600
1647,4,3,1900,6/20/2014,LE70380322014171,Utah,1648,UTAHDWQ,1624,902,733,LANDSAT/LE7_SR,4917770
1411,1,1,1790,7/6/2014,LE70380322014187,Utah,497,UTAHDWQ,1345,64,46,LANDSAT/LE7_SR,4917310
1305,1,1,1591,7/6/2014,LE70380322014187,Utah,312,UTAHDWQ,1043,64,46,LANDSAT/LE7_SR,4917370
1006,1,1,1361,7/6/2014,LE70380322014187,Utah,339,UTAHDWQ,859,94,44,LANDSAT/LE7_SR,4917390
571,0,1,896,7/6/2014,LE70380322014187,Utah,867,UTAHDWQ,628,60,44,LANDSAT/LE7_SR,4917450
1361,1,1,1706,7/6/2014,LE70380322014187,Utah,386,UTAHDWQ,1144,130,113,LANDSAT/LE7_SR,4917500
1490,1,1,1871,7/6/2014,LE70380322014187,Utah,651,UTAHDWQ,1422,295,181,LANDSAT/LE7_SR,4917520
1314,1,1,1707,7/6/2014,LE70380322014187,Utah,835,UTAHDWQ,1599,262,215,LANDSAT/LE7_SR,4917600
1144,1,1,1534,7/6/2014,LE70380322014187,Utah,456,UTAHDWQ,1219,96,113,LANDSAT/LE7_SR,4917770
1178,1,1,1555,7/22/2014,LE70380322014203,Utah,360,UTAHDWQ,1103,19,54,LANDSAT/LE7_SR,4917310
1301,1,1,1692,7/22/2014,LE70380322014203,Utah,465,UTAHDWQ,1372,116,87,LANDSAT/LE7_SR,4917370
,,,,7/22/2014,LE70380322014203,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917390
298,0,1,697,7/22/2014,LE70380322014203,Utah,827,UTAHDWQ,458,48,19,LANDSAT/LE7_SR,4917450
1455,1,1,1774,7/22/2014,LE70380322014203,Utah,325,UTAHDWQ,1275,85,121,LANDSAT/LE7_SR,4917500
1427,1,1,1882,7/22/2014,LE70380322014203,Utah,430,UTAHDWQ,1517,19,20,LANDSAT/LE7_SR,4917520
1056,1,1,1584,7/22/2014,LE70380322014203,Utah,687,UTAHDWQ,1323,149,221,LANDSAT/LE7_SR,4917600
,,,,7/22/2014,LE70380322014203,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917770
,,,,8/7/2014,LE70380322014219,Utah,,UTAHDWQ,,,,LANDSAT/LE7_SR,4917310
1192,1,1,1571,8/7/2014,LE70380322014219,Utah,202,UTAHDWQ,1037,-22,-15,LANDSAT/LE7_SR,4917370
987,1,1,1395,8/7/2014,LE70380322014219,Utah,220,UTAHDWQ,950,-31,-19,LANDSAT/LE7_SR,4917390
561,1,1,940,8/7/2014,LE70380322014219,Utah,729,UTAHDWQ,706,34,13,LANDSAT/LE7_SR,4917450
1378,1,1,1755,8/7/2014,LE70380322014219,Utah,256,UTAHDWQ,1161,35,49,LANDSAT/LE7_SR,4917500
1245,1,1,1571,8/7/2014,LE70380322014219,Utah,238,UTAHDWQ,1088,77,17,LANDSAT/LE7_SR,4917520
2061,4,3,2405,8/7/2014,LE70380322014219,Utah,2563,UTAHDWQ,2371,1274,1005,LANDSAT/LE7_SR,4917600
619,1,1,1092,8/7/2014,LE70380322014219,Utah,887,UTAHDWQ,813,104,84,LANDSAT/LE7_SR,4917770
